1.0,0.3380599378037768,0.4181873784891234,0.7400901001614538,0.6720936764660521,0.6198715493183168,0.08158184517709122,0.04822391947462665,0.7392549301334509,0.7399508916868515
0.3380599378037768,1.0,0.11209607050788213,0.17923543413966703,0.1740400982811606,0.33339831370698897,0.34009874854446287,0.2308114907826826,0.5394065724655108,0.4525700832011074
0.4181873784891234,0.11209607050788213,1.0,0.3674893197093958,0.35131604225523283,0.2185757725282888,0.07496267710481651,0.057109732462598775,0.2599072015980952,0.2989216602198037
0.7400901001614538,0.17923543413966703,0.3674893197093958,1.0,0.7789359052237323,0.532317725270036,0.09478226021332722,0.041138176175680864,0.63683631707686,0.690515534604619
0.6720936764660521,0.1740400982811606,0.35131604225523283,0.7789359052237323,1.0,0.46798999716450784,0.2336690301739583,0.025590423979208955,0.587787503144449,0.683314006842298
0.6198715493183168,0.33339831370698897,0.2185757725282888,0.532317725270036,0.46798999716450784,1.0,0.2621962231037882,0.03556308150152054,0.6483056819264327,0.7180524801723359
0.08158184517709122,0.34009874854446287,0.07496267710481651,0.09478226021332722,0.2336690301739583,0.2621962231037882,1.0,0.5386700849708417,0.20526718976982997,0.32933475859160666
0.04822391947462665,0.2308114907826826,0.057109732462598775,0.041138176175680864,0.025590423979208955,0.03556308150152054,0.5386700849708417,1.0,0.037057233221114406,0.0387277615678505
0.7392549301334509,0.5394065724655108,0.2599072015980952,0.63683631707686,0.587787503144449,0.6483056819264327,0.20526718976982997,0.037057233221114406,1.0,0.8033173454834796
0.7399508916868515,0.4525700832011074,0.2989216602198037,0.690515534604619,0.683314006842298,0.7180524801723359,0.32933475859160666,0.0387277615678505,0.8033173454834796,1.0
